sistema,ano,comparacao,z,p_valor,p_bonferroni,p_bonferroni_global
SIH,2010,Baía da Ilha Grande - Baixada Litorânea,0.5954599815568657,0.55153604152370606,1,1
SIH,2010,Baía da Ilha Grande - Centro-Sul,0.31669368445858775,0.751476041395615,1,1
SIH,2010,Baixada Litorânea - Centro-Sul,-0.41033287892728226,0.6815617764391361,1,1
SIH,2010,Baía da Ilha Grande - Médio Paraíba,0.3577761032621534,0.7205108752532459,1,1
SIH,2010,Baixada Litorânea - Médio Paraíba,-0.37609968810419026,0.7068427861833193,1,1
SIH,2010,Centro-Sul - Médio Paraíba,0.05247902624709647,0.9581470069326392,1,1
SIH,2010,Baía da Ilha Grande - Metropolitana I,1.0491542487552337,0.29410713162505403,1,1
SIH,2010,Baixada Litorânea - Metropolitana I,0.6661920831923064,0.5052883325422677,1,1
SIH,2010,Centro-Sul - Metropolitana I,1.0947707975435932,0.2736170631038117,1,1
SIH,2010,Médio Paraíba - Metropolitana I,1.0931648321107057,0.274321434838556,1,1
SIH,2010,Baía da Ilha Grande - Metropolitana II,0.3308109331039692,0.7407873020152501,1,1
SIH,2010,Baixada Litorânea - Metropolitana II,-0.3731250407561832,0.7090553824605832,1,1
SIH,2010,Centro-Sul - Metropolitana II,0.02626365578138189,0.9790470433898727,1,1
SIH,2010,Médio Paraíba - Metropolitana II,-0.023591467923836394,0.9811784778691949,1,1
SIH,2010,Metropolitana I - Metropolitana II,-1.0356654418564146,0.30035824997739874,1,1
SIH,2010,Baía da Ilha Grande - Noroeste,1.1274071397257701,0.25957038177040176,1,1
SIH,2010,Baixada Litorânea - Noroeste,0.7848817997336086,0.4325228740001726,1,1
SIH,2010,Centro-Sul - Noroeste,1.2211555400741918,0.22202713419011685,1,1
SIH,2010,Médio Paraíba - Noroeste,1.2269547914249606,0.21983958319067826,1,1
SIH,2010,Metropolitana I - Noroeste,0.11214102932378676,0.9107115858838088,1,1
SIH,2010,Metropolitana II - Noroeste,1.1566979350050397,0.24739579366826447,1,1
SIH,2010,Baía da Ilha Grande - Norte,0.06241715718942796,0.9502306321381284,1,1
SIH,2010,Baixada Litorânea - Norte,-0.7625516609628795,0.44573082239326056,1,1
SIH,2010,Centro-Sul - Norte,-0.3631629644253144,0.7164831517704129,1,1
SIH,2010,Médio Paraíba - Norte,-0.4293647162138213,0.6676578269913311,1,1
SIH,2010,Metropolitana I - Norte,-1.4414386901463996,0.14946078643077898,1,1
SIH,2010,Metropolitana II - Norte,-0.3795661179548696,0.7042675157025009,1,1
SIH,2010,Noroeste - Norte,-1.569329808436959,0.11657111007563607,1,1
SIH,2010,Baía da Ilha Grande - Serrana,1.4898391885199718,0.13626652426497046,1,1
SIH,2010,Baixada Litorânea - Serrana,1.3425520733259972,0.17941705807381048,1,1
SIH,2010,Centro-Sul - Serrana,1.7857622380524811,0.07413776332183963,1,1
SIH,2010,Médio Paraíba - Serrana,1.8223423177040747,0.06840306097830658,1,1
SIH,2010,Metropolitana I - Serrana,0.6879115589840634,0.4915084770663344,1,1
SIH,2010,Metropolitana II - Serrana,1.702315344527856,0.08869626985464724,1,1
SIH,2010,Noroeste - Serrana,0.586062976662298,0.557833194985196,1,1
SIH,2010,Norte - Serrana,2.121111354910271,0.033912432616937896,1,1
SIH,2011,Baía da Ilha Grande - Baixada Litorânea,-1.179541746905639,0.23818252346984867,1,1
SIH,2011,Baía da Ilha Grande - Centro-Sul,-0.32048642319461895,0.7485996207857036,1,1
SIH,2011,Baixada Litorânea - Centro-Sul,1.2644951983269315,0.2060523430744218,1,1
SIH,2011,Baía da Ilha Grande - Médio Paraíba,-0.5318293426869852,0.5948441980408039,1,1
SIH,2011,Baixada Litorânea - Médio Paraíba,1.0116790059856904,0.3116915566429402,1,1
SIH,2011,Centro-Sul - Médio Paraíba,-0.3090431545662345,0.7572886998746677,1,1
SIH,2011,Baía da Ilha Grande - Metropolitana I,-1.1361808684676498,0.25588087567068235,1,1
SIH,2011,Baixada Litorânea - Metropolitana I,0.10058480030693454,0.919880063104369,1,1
SIH,2011,Centro-Sul - Metropolitana I,-1.2201373602449903,0.22241280786937448,1,1
SIH,2011,Médio Paraíba - Metropolitana I,-0.955563664432435,0.3392927263503332,1,1
SIH,2011,Baía da Ilha Grande - Metropolitana II,-0.22470176588194146,0.8222112907633199,1,1
SIH,2011,Baixada Litorânea - Metropolitana II,1.3638988140262431,0.17259941415423774,1,1
SIH,2011,Centro-Sul - Metropolitana II,0.1331295655125217,0.8940909133590274,1,1
SIH,2011,Médio Paraíba - Metropolitana II,0.4388013033833561,0.6608055158205854,1,1
SIH,2011,Metropolitana I - Metropolitana II,1.323481350527218,0.1856753542057632,1,1
SIH,2011,Baía da Ilha Grande - Noroeste,-0.22638095491833976,0.8209051392418063,1,1
SIH,2011,Baixada Litorânea - Noroeste,1.5012747862269367,0.13328450364635244,1,1
SIH,2011,Centro-Sul - Noroeste,0.15683938232024075,0.8753714343185781,1,1
SIH,2011,Médio Paraíba - Noroeste,0.4953395199007907,0.620360478864045,1,1
SIH,2011,Metropolitana I - Noroeste,1.4698270741850337,0.1416085944936542,1,1
SIH,2011,Metropolitana II - Noroeste,0.011072411630552045,0.9911656742217166,1,1
SIH,2011,Baía da Ilha Grande - Norte,-1.2795517223832777,0.20070283807758296,1,1
SIH,2011,Baixada Litorânea - Norte,-0.16663836771635374,0.867654602692657,1,1
SIH,2011,Centro-Sul - Norte,-1.3974076162300753,0.1622910301361905,1,1
SIH,2011,Médio Paraíba - Norte,-1.1559819282679797,0.2476885489991582,1,1
SIH,2011,Metropolitana I - Norte,-0.2713018811241176,0.7861588597802592,1,1
SIH,2011,Metropolitana II - Norte,-1.4917831147528595,0.1357560118619304,1,1
SIH,2011,Noroeste - Norte,-1.6328116351187925,0.10250861923780048,1,1
SIH,2011,Baía da Ilha Grande - Serrana,-0.019621588559999768,0.984345241967215,1,1
SIH,2011,Baixada Litorânea - Serrana,1.8452015021265864,0.06500823208674539,1,1
SIH,2011,Centro-Sul - Serrana,0.479390586336809,0.6316607891518955,1,1
SIH,2011,Médio Paraíba - Serrana,0.8409067162539947,0.4004001955648226,1,1
SIH,2011,Metropolitana I - Serrana,1.8325419948554031,0.06687071107869913,1,1
SIH,2011,Metropolitana II - Serrana,0.32140158936324836,0.7479060788259079,1,1
SIH,2011,Noroeste - Serrana,0.3440515560351137,0.7308075139863155,1,1
SIH,2011,Norte - Serrana,1.9673673045871578,0.04914088084898538,1,1
SIH,2012,Baía da Ilha Grande - Baixada Litorânea,0.47978145010792056,0.6313828043741686,1,1
SIH,2012,Baía da Ilha Grande - Centro-Sul,1.134028882073267,0.25678243311644516,1,1
SIH,2012,Baixada Litorânea - Centro-Sul,0.9630261444211728,0.33553440314236826,1,1
SIH,2012,Baía da Ilha Grande - Médio Paraíba,2.1224825585416944,0.033797235818663576,1,1
SIH,2012,Baixada Litorânea - Médio Paraíba,2.4621409814262702,0.013811036664019147,0.4971973199046893,1
SIH,2012,Centro-Sul - Médio Paraíba,1.4562929783569234,0.14531164577390815,1,1
SIH,2012,Baía da Ilha Grande - Metropolitana I,0.5366641548932299,0.5914996203165208,1,1
SIH,2012,Baixada Litorânea - Metropolitana I,0.07142978572521413,0.943055704566995,1,1
SIH,2012,Centro-Sul - Metropolitana I,-0.9344182173441326,0.35008820420549625,1,1
SIH,2012,Médio Paraíba - Metropolitana I,-2.50739905547071,0.012162331538284343,0.43784393537823635,1
SIH,2012,Baía da Ilha Grande - Metropolitana II,1.7913724113365888,0.07323355309957344,1,1
SIH,2012,Baixada Litorânea - Metropolitana II,1.9118130122240367,0.05590018217175624,1,1
SIH,2012,Centro-Sul - Metropolitana II,0.9744721938195469,0.3298221389570287,1,1
SIH,2012,Médio Paraíba - Metropolitana II,-0.39869580791283377,0.6901173571151304,1,1
SIH,2012,Metropolitana I - Metropolitana II,1.922704635792661,0.054517154323855455,1,1
SIH,2012,Baía da Ilha Grande - Noroeste,1.1304055629697216,0.25830537112149565,1,1
SIH,2012,Baixada Litorânea - Noroeste,0.9704864836147671,0.331804059003337,1,1
SIH,2012,Centro-Sul - Noroeste,-0.05342127432741851,0.9573962549512527,1,1
SIH,2012,Médio Paraíba - Noroeste,-1.6137513898947065,0.10658136222976225,1,1
SIH,2012,Metropolitana I - Noroeste,0.9433039525471475,0.3455254547450143,1,1
SIH,2012,Metropolitana II - Noroeste,-1.0843581790187644,0.2782060188692905,1,1
SIH,2012,Baía da Ilha Grande - Norte,0.14355946153568452,0.8858483539858432,1,1
SIH,2012,Baixada Litorânea - Norte,-0.4790853071845172,0.631877941842837,1,1
SIH,2012,Centro-Sul - Norte,-1.416426125589007,0.15665077924606172,1,1
SIH,2012,Médio Paraíba - Norte,-2.88995482066995,0.0038529719620886537,0.13870699063519154,1
SIH,2012,Metropolitana I - Norte,-0.5685543769644553,0.5696585936652219,1,1
SIH,2012,Metropolitana II - Norte,-2.330359421862455,0.019787162557589076,0.7123378520732068,1
SIH,2012,Noroeste - Norte,-1.4490096020516232,0.1473349010733431,1,1
SIH,2012,Baía da Ilha Grande - Serrana,1.4197620865199727,0.1556769560911095,1,1
SIH,2012,Baixada Litorânea - Serrana,1.4187893902906104,0.15596042677497327,1,1
SIH,2012,Centro-Sul - Serrana,0.37860226899376015,0.7049832369731217,1,1
SIH,2012,Médio Paraíba - Serrana,-1.1865624419379142,0.23540025787053315,1,1
SIH,2012,Metropolitana I - Serrana,1.4154885291121821,0.15692530930763693,1,1
SIH,2012,Metropolitana II - Serrana,-0.6810652726983127,0.49583018971816284,1,1
SIH,2012,Noroeste - Serrana,0.4653243871220247,0.6416991731578956,1,1
SIH,2012,Norte - Serrana,1.8901474422076763,0.058738243585706916,1,1
SIH,2013,Baía da Ilha Grande - Baixada Litorânea,0.6978639274297028,0.4852622953797745,1,1
SIH,2013,Baía da Ilha Grande - Centro-Sul,1.0904123866089106,0.27553152795706004,1,1
SIH,2013,Baixada Litorânea - Centro-Sul,0.5778156866527037,0.5633885634038588,1,1
SIH,2013,Baía da Ilha Grande - Médio Paraíba,2.175665492810393,0.029580282246188076,1,1
SIH,2013,Baixada Litorânea - Médio Paraíba,2.2070346038362185,0.027311641898909757,0.9832191083607512,1
SIH,2013,Centro-Sul - Médio Paraíba,1.6035258019946104,0.10881861729039995,1,1
SIH,2013,Baía da Ilha Grande - Metropolitana I,0.10153105633115168,0.9191289055450393,1,1
SIH,2013,Baixada Litorânea - Metropolitana I,-0.919840710053272,0.3576560058900199,1,1
SIH,2013,Centro-Sul - Metropolitana I,-1.5233495118948799,0.12767128617028442,1,1
SIH,2013,Médio Paraíba - Metropolitana I,-3.2794944963321178,0.0010399323858208617,0.03743756588955102,1
SIH,2013,Baía da Ilha Grande - Metropolitana II,1.1235088294097073,0.2612214527991267,1,1
SIH,2013,Baixada Litorânea - Metropolitana II,0.6303277387531642,0.5284801780627439,1,1
SIH,2013,Centro-Sul - Metropolitana II,0.06792324771047047,0.9458467324900565,1,1
SIH,2013,Médio Paraíba - Metropolitana II,-1.4862624792016883,0.13720970707546284,1,1
SIH,2013,Metropolitana I - Metropolitana II,1.5499594425960466,0.12115125081713533,1,1
SIH,2013,Baía da Ilha Grande - Noroeste,0.8890324918316247,0.3739856178856143,1,1
SIH,2013,Baixada Litorânea - Noroeste,0.2616272665778695,0.7936088203351128,1,1
SIH,2013,Centro-Sul - Noroeste,-0.3527173881874417,0.7243003222743166,1,1
SIH,2013,Médio Paraíba - Noroeste,-2.085703208492675,0.037005515633516985,1,1
SIH,2013,Metropolitana I - Noroeste,1.2587380778108468,0.20812495297169814,1,1
SIH,2013,Metropolitana II - Noroeste,-0.41410819498265955,0.6787948714271733,1,1
SIH,2013,Baía da Ilha Grande - Norte,-0.9362573578414226,0.34914069764428024,1,1
SIH,2013,Baixada Litorânea - Norte,-2.3582951605075277,0.018359088921437547,0.6609272011717517,1
SIH,2013,Centro-Sul - Norte,-2.9206996515502213,0.0034924634166222214,0.12572868299839998,1
SIH,2013,Médio Paraíba - Norte,-4.600336245148083,4.2180950518581226e-6,1.518514218668924e-4,0.004707394077873665
SIH,2013,Metropolitana I - Norte,-1.5641143233503483,0.11779072281525309,1,1
SIH,2013,Metropolitana II - Norte,-2.9129492773280683,0.0035803275223668567,0.12889179080520685,1
SIH,2013,Noroeste - Norte,-2.7526015313553245,0.005912380992862346,0.21284571574304445,1
SIH,2013,Baía da Ilha Grande - Serrana,0.833917513799984,0.40432746728378244,1,1
SIH,2013,Baixada Litorânea - Serrana,0.1718570026490447,0.8635499504811158,1,1
SIH,2013,Centro-Sul - Serrana,-0.4522552701290653,0.651085095473444,1,1
SIH,2013,Médio Paraíba - Serrana,-2.2212630240671554,0.02633315172164529,0.9479934619792305,1
SIH,2013,Metropolitana I - Serrana,1.1820292520928788,0.23719409418181145,1,1
SIH,2013,Metropolitana II - Serrana,-0.511320710350623,0.6091265053872383,1,1
SIH,2013,Noroeste - Serrana,-0.10097165231465306,0.9195729633195896,1,1
SIH,2013,Norte - Serrana,2.702695183281863,0.006877978904338495,0.2476072405561858,1
SIH,2014,Baía da Ilha Grande - Baixada Litorânea,-0.0018963693680157934,0.9984869170665764,1,1
SIH,2014,Baía da Ilha Grande - Centro-Sul,-0.8211279363507104,0.41157339883670563,1,1
SIH,2014,Baixada Litorânea - Centro-Sul,-1.2058762156230338,0.2278652226407907,1,1
SIH,2014,Baía da Ilha Grande - Médio Paraíba,0.25141023472475627,0.8014969556101211,1,1
SIH,2014,Baixada Litorânea - Médio Paraíba,0.38193069102053456,0.7025127747192548,1,1
SIH,2014,Centro-Sul - Médio Paraíba,1.6414273209508468,0.10070874242160331,1,1
SIH,2014,Baía da Ilha Grande - Metropolitana I,-0.7010477699055713,0.48327320391801193,1,1
SIH,2014,Baixada Litorânea - Metropolitana I,-1.0539537771291847,0.2919040800353851,1,1
SIH,2014,Centro-Sul - Metropolitana I,0.20554285280112747,0.8371480210476339,1,1
SIH,2014,Médio Paraíba - Metropolitana I,-1.5059683351455178,0.13207530253719785,1,1
SIH,2014,Baía da Ilha Grande - Metropolitana II,-0.04369201003259977,0.9651499082067189,1,1
SIH,2014,Baixada Litorânea - Metropolitana II,-0.06067810128801975,0.9516155721792083,1,1
SIH,2014,Centro-Sul - Metropolitana II,1.1130356191489064,0.26569313201510497,1,1
SIH,2014,Médio Paraíba - Metropolitana II,-0.43408300979858805,0.664228162805824,1,1
SIH,2014,Metropolitana I - Metropolitana II,0.9601727445001387,0.33696828179074256,1,1
SIH,2014,Baía da Ilha Grande - Noroeste,-0.21288805032055777,0.831414283207803,1,1
SIH,2014,Baixada Litorânea - Noroeste,-0.32121253409691275,0.7480493342069452,1,1
SIH,2014,Centro-Sul - Noroeste,0.9608980497611282,0.3366034314891003,1,1
SIH,2014,Médio Paraíba - Noroeste,-0.7460077030951372,0.4556627617687781,1,1
SIH,2014,Metropolitana I - Noroeste,0.7897846824568298,0.4296535260945607,1,1
SIH,2014,Metropolitana II - Noroeste,-0.24728385974900347,0.8046885490363059,1,1
SIH,2014,Baía da Ilha Grande - Norte,-1.454319762513677,0.14585767385846804,1,1
SIH,2014,Baixada Litorânea - Norte,-2.107431965630191,0.03508015321817542,1,1
SIH,2014,Centro-Sul - Norte,-0.9337182451932647,0.3504492509601404,1,1
SIH,2014,Médio Paraíba - Norte,-2.566751710113392,0.010265608886475987,0.36956191991313553,1
SIH,2014,Metropolitana I - Norte,-1.1724959558146655,0.2409979948495818,1,1
SIH,2014,Metropolitana II - Norte,-1.994928899018617,0.04605063510015716,1,1
SIH,2014,Noroeste - Norte,-1.9214324982885254,0.05467720474210045,1,1
SIH,2014,Baía da Ilha Grande - Serrana,-0.04905397139999921,0.9608762847173119,1,1
SIH,2014,Baixada Litorânea - Serrana,-0.07236084322065019,0.9423147456542914,1,1
SIH,2014,Centro-Sul - Serrana,1.2301343347510578,0.21864680456067362,1,1
SIH,2014,Médio Paraíba - Serrana,-0.49185109818629846,0.622824610584976,1,1
SIH,2014,Metropolitana I - Serrana,1.0709661008895213,0.2841846722587872,1,1
SIH,2014,Metropolitana II - Serrana,-0.004869721050958451,0.9961145401147808,1,1
SIH,2014,Noroeste - Serrana,0.2729974303322096,0.784855190875583,1,1
SIH,2014,Norte - Serrana,2.196244193982199,0.028074469709921456,1,1
SIH,2015,Baía da Ilha Grande - Baixada Litorânea,0.04551286483237177,0.9636985208716642,1,1
SIH,2015,Baía da Ilha Grande - Centro-Sul,0.8135424588786481,0.4159071132184788,1,1
SIH,2015,Baixada Litorânea - Centro-Sul,1.1305089521465943,0.25826182841887196,1,1
SIH,2015,Baía da Ilha Grande - Médio Paraíba,0.23690579810602072,0.8127298717823975,1,1
SIH,2015,Baixada Litorânea - Médio Paraíba,0.28717689362994436,0.773976877713223,1,1
SIH,2015,Centro-Sul - Médio Paraíba,-0.8936011969297234,0.3715353057310622,1,1
SIH,2015,Baía da Ilha Grande - Metropolitana I,0.1982273004560579,0.8428672286025651,1,1
SIH,2015,Baixada Litorânea - Metropolitana I,0.22886686446650356,0.8189723953690088,1,1
SIH,2015,Centro-Sul - Metropolitana I,-0.9519112260931643,0.341142005700186,1,1
SIH,2015,Médio Paraíba - Metropolitana I,-0.06115607452367629,0.9512349116682154,1,1
SIH,2015,Baía da Ilha Grande - Metropolitana II,-0.012483431437885592,0.9900399214804416,1,1
SIH,2015,Baixada Litorânea - Metropolitana II,-0.08331918385817658,0.9335977468169702,1,1
SIH,2015,Centro-Sul - Metropolitana II,-1.183675796767795,0.23654142337366404,1,1
SIH,2015,Médio Paraíba - Metropolitana II,-0.3656677528194632,0.7146130115702024,1,1
SIH,2015,Metropolitana I - Metropolitana II,-0.3090482298022556,0.7572848392575032,1,1
SIH,2015,Baía da Ilha Grande - Noroeste,0.9624938613084368,0.3358015853228228,1,1
SIH,2015,Baixada Litorânea - Noroeste,1.3944322375721003,0.16318711880246486,1,1
SIH,2015,Centro-Sul - Noroeste,0.19245356520518683,0.8473869375393409,1,1
SIH,2015,Médio Paraíba - Noroeste,1.1579910568140757,0.24686768603661202,1,1
SIH,2015,Metropolitana I - Noroeste,1.2203582602882677,0.22232909300143053,1,1
SIH,2015,Metropolitana II - Noroeste,1.440889833522551,0.14961580868693805,1,1
SIH,2015,Baía da Ilha Grande - Norte,-0.6616218662079388,0.5082135903292033,1,1
SIH,2015,Baixada Litorânea - Norte,-1.0251882187766979,0.3052743860657666,1,1
SIH,2015,Centro-Sul - Norte,-2.1255448316863164,0.03354117737659799,1,1
SIH,2015,Médio Paraíba - Norte,-1.3470728184510545,0.17795678141592208,1,1
SIH,2015,Metropolitana I - Norte,-1.290453295433847,0.19689331790004116,1,1
SIH,2015,Metropolitana II - Norte,-0.918020378309452,0.35860819722207427,1,1
SIH,2015,Noroeste - Norte,-2.438883201823007,0.014732729163224767,0.5303782498760916,1
SIH,2015,Baía da Ilha Grande - Serrana,0.6685355530799871,0.5037917952366655,1,1
SIH,2015,Baixada Litorânea - Serrana,0.954904698929655,0.3396258932818261,1,1
SIH,2015,Centro-Sul - Serrana,-0.2661845304188213,0.7900970963203566,1,1
SIH,2015,Médio Paraíba - Serrana,0.6924447488290973,0.4886580720115777,1,1
SIH,2015,Metropolitana I - Serrana,0.755909406659588,0.44970351370121325,1,1
SIH,2015,Metropolitana II - Serrana,1.0149890019068821,0.3101110701367494,1,1
SIH,2015,Noroeste - Serrana,-0.49631039682705064,0.6196754320799696,1,1
SIH,2015,Norte - Serrana,2.027890980506211,0.042571375887096016,1,1
SIH,2016,Baía da Ilha Grande - Baixada Litorânea,-1.06955232356074,0.2848208650363193,1,1
SIH,2016,Baía da Ilha Grande - Centro-Sul,-0.7509622697341369,0.45267536305087014,1,1
SIH,2016,Baixada Litorânea - Centro-Sul,0.46895186163117936,0.6391040450470459,1,1
SIH,2016,Baía da Ilha Grande - Médio Paraíba,-0.6285255868118915,0.5296596903975841,1,1
SIH,2016,Baixada Litorânea - Médio Paraíba,0.6968048485031122,0.48592493141383175,1,1
SIH,2016,Centro-Sul - Médio Paraíba,0.2070006035302134,0.8360093871585348,1,1
SIH,2016,Baía da Ilha Grande - Metropolitana I,-0.8412573238866853,0.4002037929113797,1,1
SIH,2016,Baixada Litorânea - Metropolitana I,0.37609968810419026,0.7068427861833193,1,1
SIH,2016,Centro-Sul - Metropolitana I,-0.1137045568687085,0.9094720000938838,1,1
SIH,2016,Médio Paraíba - Metropolitana I,-0.336358409880217,0.7366006083095562,1,1
SIH,2016,Baía da Ilha Grande - Metropolitana II,-0.6803470133647674,0.49628476289320755,1,1
SIH,2016,Baixada Litorânea - Metropolitana II,0.5451972682893742,0.5856178501083944,1,1
SIH,2016,Centro-Sul - Metropolitana II,0.08875304367501446,0.9292781760708427,1,1
SIH,2016,Médio Paraíba - Metropolitana II,-0.10852075244964716,0.9135826196512848,1,1
SIH,2016,Metropolitana I - Metropolitana II,0.20288662414499214,0.839223649246385,1,1
SIH,2016,Baía da Ilha Grande - Noroeste,-0.5667019931068368,0.5709166664995264,1,1
SIH,2016,Baixada Litorânea - Noroeste,0.8109075487649146,0.4174187649115208,1,1
SIH,2016,Centro-Sul - Noroeste,0.31230898837567683,0.7548057097151845,1,1
SIH,2016,Médio Paraíba - Noroeste,0.10674386748467413,0.9149921801768391,1,1
SIH,2016,Metropolitana I - Noroeste,0.44976348659272747,0.6528809885704996,1,1
SIH,2016,Metropolitana II - Noroeste,0.2088994994297553,0.8345266949376866,1,1
SIH,2016,Baía da Ilha Grande - Norte,-0.04993372575154237,0.9601752015526386,1,1
SIH,2016,Baixada Litorânea - Norte,1.4598970041237078,0.1443183827338986,1,1
SIH,2016,Centro-Sul - Norte,1.003452779509348,0.31564244943730396,1,1
SIH,2016,Médio Paraíba - Norte,0.844574551673341,0.39834842259864994,1,1
SIH,2016,Metropolitana I - Norte,1.1559819282679802,0.247688548999158,1,1
SIH,2016,Metropolitana II - Norte,0.8915390212428336,0.37264006725435644,1,1
SIH,2016,Noroeste - Norte,0.7603055986312647,0.4470719360931499,1,1
SIH,2016,Baía da Ilha Grande - Serrana,-0.416257985879992,0.6772212327461071,1,1
SIH,2016,Baixada Litorânea - Serrana,1.0608616479313218,0.28875278086013406,1,1
SIH,2016,Centro-Sul - Serrana,0.554335745386769,0.5793490913779211,1,1
SIH,2016,Médio Paraíba - Serrana,0.35812199775776626,0.7202520175029372,1,1
SIH,2016,Metropolitana I - Serrana,0.7071776158254619,0.4794561071319724,1,1
SIH,2016,Metropolitana II - Serrana,0.44175326676550447,0.6586677595378136,1,1
SIH,2016,Noroeste - Serrana,0.25483321774650525,0.7988519179967281,1,1
SIH,2016,Norte - Serrana,-0.5419303855280752,0.5878664635168327,1,1
SIH,2017,Baía da Ilha Grande - Baixada Litorânea,-0.5461543779884632,0.5849598233600007,1,1
SIH,2017,Baía da Ilha Grande - Centro-Sul,-0.6997602967977182,0.4840770135398797,1,1
SIH,2017,Baixada Litorânea - Centro-Sul,-0.2261017904293185,0.8211222520863682,1,1
SIH,2017,Baía da Ilha Grande - Médio Paraíba,0.1788880516310769,0.8580256048696517,1,1
SIH,2017,Baixada Litorânea - Médio Paraíba,1.1093483048344537,0.2672799541471241,1,1
SIH,2017,Centro-Sul - Médio Paraíba,1.3455039229463868,0.17846255529630933,1,1
SIH,2017,Baía da Ilha Grande - Metropolitana I,-1.21837267597382,0.22308238367174,1,1
SIH,2017,Baixada Litorânea - Metropolitana I,-0.9971014986948304,0.3187152456527522,1,1
SIH,2017,Centro-Sul - Metropolitana I,-0.7609458805828972,0.4466893929226133,1,1
SIH,2017,Médio Paraíba - Metropolitana I,-2.2092631921677905,0.02715633979143555,0.9776282324916798,1
SIH,2017,Baía da Ilha Grande - Metropolitana II,0.19973490300617028,0.8416879151009424,1,1
SIH,2017,Baixada Litorânea - Metropolitana II,1.0722816705226244,0.28359353702468965,1,1
SIH,2017,Centro-Sul - Metropolitana II,1.2923529931045477,0.19623492771691456,1,1
SIH,2017,Médio Paraíba - Metropolitana II,0.04010549547052169,0.9680090205764237,1,1
SIH,2017,Metropolitana I - Metropolitana II,2.085485764467131,0.03702522902028864,1,1
SIH,2017,Baía da Ilha Grande - Noroeste,-0.4722516609223641,0.6367471692409491,1,1
SIH,2017,Baixada Litorânea - Noroeste,0.1356078502157542,0.892131299211825,1,1
SIH,2017,Centro-Sul - Noroeste,0.3760035846891365,0.7069142310518098,1,1
SIH,2017,Médio Paraíba - Noroeste,-1.0440509735439187,0.2964618067574507,1,1
SIH,2017,Metropolitana I - Noroeste,1.2089642519612513,0.22667657952414516,1,1
SIH,2017,Metropolitana II - Noroeste,-1.0046368152787875,0.31507176312346064,1,1
SIH,2017,Baía da Ilha Grande - Norte,0.14980117725462752,0.8809214805247262,1,1
SIH,2017,Baixada Litorânea - Norte,0.9998302062981224,0.31739268504903034,1,1
SIH,2017,Centro-Sul - Norte,1.2199015288800457,0.22250220619207123,1,1
SIH,2017,Médio Paraíba - Norte,-0.03538720188575489,0.9717709897370383,1,1
SIH,2017,Metropolitana I - Norte,2.009993067110855,0.04443192263025439,1,1
SIH,2017,Metropolitana II - Norte,-0.07061695217765046,0.9437026182086351,1,1
SIH,2017,Noroeste - Norte,0.9278680946402905,0.35347599628103427,1,1
SIH,2017,Baía da Ilha Grande - Serrana,-0.8703576068399834,0.38410500645407325,1,1
SIH,2017,Baixada Litorânea - Serrana,-0.4690533230195732,0.6390315219386615,1,1
SIH,2017,Centro-Sul - Serrana,-0.22483547714987834,0.8221072657962448,1,1
SIH,2017,Médio Paraíba - Serrana,-1.701079489349388,0.08892806179957857,1,1
SIH,2017,Metropolitana I - Serrana,0.591581274777069,0.5541310159645814,1,1
SIH,2017,Metropolitana II - Serrana,-1.607703621252094,0.10790010510194875,1,1
SIH,2017,Noroeste - Serrana,-0.6523089284454556,0.5142019014183548,1,1
SIH,2017,Norte - Serrana,-1.5297880844367608,0.12606919195466845,1,1
SIH,2018,Baía da Ilha Grande - Baixada Litorânea,-0.6637292788054238,0.5068635964962287,1,1
SIH,2018,Baía da Ilha Grande - Centro-Sul,-0.6921748193256563,0.48882754999952166,1,1
SIH,2018,Baixada Litorânea - Centro-Sul,-0.04187070193135534,0.9666017723794148,1,1
SIH,2018,Baía da Ilha Grande - Médio Paraíba,-0.5898470891619286,0.5552931695935406,1,1
SIH,2018,Baixada Litorânea - Médio Paraíba,0.13119756561774087,0.8956190216691854,1,1
SIH,2018,Centro-Sul - Médio Paraíba,0.17493008749032116,0.8611345683755884,1,1
SIH,2018,Baía da Ilha Grande - Metropolitana I,-1.6099924646796908,0.10739950133846675,1,1
SIH,2018,Baixada Litorânea - Metropolitana I,-1.4067294535679995,0.15950762845938135,1,1
SIH,2018,Centro-Sul - Metropolitana I,-1.3629969316954191,0.1728834776197713,1,1
SIH,2018,Médio Paraíba - Metropolitana I,-1.6129914655619508,0.10674636196514867,1,1
SIH,2018,Baía da Ilha Grande - Metropolitana II,-0.09362573578414214,0.925406465208178,1,1
SIH,2018,Baixada Litorânea - Metropolitana II,0.8150789725256433,0.41502710705908097,1,1
SIH,2018,Centro-Sul - Metropolitana II,0.8558329211519254,0.3920902026425177,1,1
SIH,2018,Médio Paraíba - Metropolitana II,0.7218989184693916,0.47035662626394165,1,1
SIH,2018,Metropolitana I - Metropolitana II,2.215238838048231,0.026743675407758512,0.9627723146793065,1
SIH,2018,Baía da Ilha Grande - Noroeste,-0.8215679688427157,0.41132282566392836,1,1
SIH,2018,Baixada Litorânea - Noroeste,-0.2123153210448681,0.8318610434289789,1,1
SIH,2018,Centro-Sul - Noroeste,-0.16779759243868614,0.8667425166010223,1,1
SIH,2018,Médio Paraíba - Noroeste,-0.3634088971669241,0.7162994564713003,1,1
